event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_5_trade_vol_mean,roll_5_trade_vol_std,roll_5_pnl_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_30_trade_vol_mean,roll_30_trade_vol_std,roll_30_pnl_mean,roll_5_click_rate_mean,roll_10_click_rate_mean,roll_30_click_rate_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore,lstm_score,lstm_prediction
EVT_607904,USER_0150,trade,2024-03-05 18:43:22,18,1,0,0,none,,,,,,,XAUUSD,0.44,2744.07,443.59,694.78,2206.0,1.098,1.0,,,,,,,,274,25037.0,25037.0,330806.0,2843.38,524.6161981391732,-7.948000000000002,2655.4590000000003,435.2146301270979,-3.806999999999999,2635.751764705882,397.8644192629459,-28.881176470588233,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3547401332183816,2.1327791549459674,0.0,0.0,0.0,0
EVT_271552,USER_0150,trade,2024-03-06 10:44:47,10,2,0,0,none,,,,,,,XAUUSD,1.07,1889.11,155.01,3213.32,862.0,0.756,0.0,,,,,,,,275,57685.0,82722.0,388491.0,2522.686,518.6125736327649,2.7099999999999964,2598.559,496.7308717437778,15.646,2594.2716666666665,424.2114268262938,-18.665,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3829726884807876,0.7264454519992307,0.0,0.0,0.0,0
EVT_507050,USER_0150,deposit,2024-03-07 08:07:27,8,3,0,0,none,,,,,,,,,,,,,,,1766.21,bank,0.0,,,,,276,76960.0,159682.0,465451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8887.08,0.0,0.0,0.0,0.7788467793218596,0.0,0.0,0
EVT_321041,USER_0150,withdrawal,2024-03-09 02:28:19,2,5,1,0,none,,,,,,,,,,,,,,,761.11,crypto,0.0,,,,,278,152452.0,312134.0,152452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8887.08,0.0856423032086933,0.0,0.0,-1.1073484437049448,0.0,0.0,0
EVT_607906,USER_0150,withdrawal,2024-03-09 04:38:35,4,5,1,0,none,,,,,,,,,,,,,,,1276.41,bank,0.0,,,,,278,7816.0,319950.0,160268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8887.08,0.1436253527592703,0.0,0.0,-0.1403238706020571,0.0,0.0,0
EVT_198418,USER_0150,deposit,2024-03-09 20:11:51,20,5,1,0,none,,,,,,,,,,,,,,,1483.75,bank,0.0,,,,,278,55996.0,375946.0,216264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8535.24,0.0,0.0,0.0,0.2487754404539348,0.0,0.0,0
EVT_860012,USER_0150,withdrawal,2024-03-09 23:21:42,23,5,1,0,none,,,,,,,,,,,,,,,1061.78,crypto,0.0,,,,,279,11391.0,387337.0,11391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8535.24,0.1243995482259286,0.0,0.0,-0.5431037738139199,0.0,0.0,0
EVT_194159,USER_0150,session,2024-03-10 06:25:57,6,6,1,0,none,,,safari_mac,,,,,,,,,,,,,,,31.9,15.0,0.47,,279,25455.0,412792.0,36846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.275,2.275,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846610137093905,0.0,0
EVT_168270,USER_0150,kyc_change,2024-03-10 08:20:36,8,6,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,279,6879.0,419671.0,43725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_576406,USER_0150,trade,2024-03-11 09:42:25,9,0,0,0,none,,,,,,,USDJPY,0.1,1569.79,-52.93,3418.24,2812.0,0.628,0.0,,,,,,,,280,91309.0,510980.0,135034.0,2181.712,457.4564331387195,24.323999999999995,2474.977,585.3246451528703,17.939,2540.3515789473686,474.5502685615223,-20.468421052631577,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.0319930616268747,-0.2869062362353818,0.0,0.0,0.0,0
EVT_176619,USER_0150,trade,2024-03-11 11:25:19,11,0,0,0,none,,,,,,,USDJPY,0.75,2457.48,-235.43,882.24,3107.0,0.983,0.0,,,,,,,,280,6174.0,517154.0,141208.0,2209.3059999999996,471.7833479787091,-2.756000000000006,2459.118,583.2217315681347,-12.031,2536.208,462.2648788826825,-31.216499999999996,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.2277562614325552,-1.176281455542955,0.0,0.0,0.0,0
EVT_123991,USER_0150,trade,2024-03-13 15:39:01,15,2,0,0,none,,,,,,,USDJPY,0.68,3229.73,380.3,2531.04,3548.0,1.293,0.0,,,,,,,,282,188022.0,705176.0,329230.0,2378.036,662.9451594815366,138.108,2557.8129999999996,624.5853724769916,44.742,2569.232857142857,475.2976354995137,-11.62047619047619,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3418478446743771,1.8243487021789744,0.0,0.0,0.0,0
EVT_322279,USER_0150,trade,2024-03-16 04:17:19,4,5,1,0,none,,,,,,,USDJPY,1.13,2115.68,270.34,1651.58,2945.0,0.847,0.0,,,,,,,,285,218298.0,923474.0,547528.0,2252.358,635.1889720941318,103.458,2547.8689999999997,631.401989727798,47.754999999999995,2548.616818181818,473.8151426290976,1.195909090909091,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.9224674086871358,1.2884818577128878,0.0,0.0,0.0,0
EVT_500015,USER_0150,login,2024-03-16 15:03:37,15,5,1,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,285,38778.0,962252.0,586306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_580373,USER_0150,deposit,2024-03-17 16:06:59,16,6,1,0,none,,,,,,,,,,,,,,,1350.98,card,0.0,,,,,286,90202.0,90202.0,676508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8184.0,0.0,0.0,0.0,-0.0003839862312396,0.0,0.0,0
EVT_259052,USER_0150,login,2024-03-17 16:51:31,16,6,1,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,286,2672.0,92874.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_767683,USER_0150,login,2024-03-18 18:33:03,18,0,0,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,287,92492.0,92492.0,95164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_468439,USER_0150,session,2024-03-21 01:23:39,1,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,7.5,32.0,4.27,,290,197436.0,197436.0,292600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.838,2.2529999999999997,2.4563636363636365,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2409403132483423,0.0,0
EVT_341127,USER_0150,trade,2024-03-21 09:55:51,9,3,0,0,none,,,,,,,XAUUSD,1.36,1353.43,266.42,2469.79,2153.0,0.542,0.0,,,,,,,,290,30732.0,228168.0,323332.0,2145.222,747.0930243751441,125.74,2333.954,638.1070645658839,64.225,2496.6521739130435,525.7410635384247,12.727391304347828,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.4717464373436706,1.2693785653310483,0.0,0.0,0.0,0
EVT_830711,USER_0150,login,2024-03-21 12:21:22,12,3,0,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,290,8731.0,236899.0,332063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_322258,USER_0150,login,2024-03-21 20:44:24,20,3,0,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,291,30182.0,30182.0,362245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_649151,USER_0150,kyc_change,2024-03-22 11:43:59,11,4,0,0,none,,,,,,,,,,,,,,,,,,,,,address_update,291,53975.0,53975.0,416220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_168824,USER_0150,trade,2024-03-22 21:23:37,21,4,0,0,none,,,,,,,USDJPY,0.09,2440.42,-133.44,3755.8,849.0,0.977,1.0,,,,,,,,292,34778.0,88753.0,450998.0,2319.3480000000004,677.6821713532088,109.638,2250.53,549.8926385718906,66.981,2494.3091666666664,514.3130054651348,6.637083333333334,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.262430843562933,-0.6792547233940269,0.0,0.0,0.0,0
EVT_200485,USER_0150,trade,2024-03-23 12:28:43,12,5,1,0,none,,,,,,,XAUUSD,0.61,2605.09,-113.0,3482.58,3405.0,1.043,0.0,,,,,,,,292,54306.0,143059.0,505304.0,2348.8700000000003,688.3354560459602,134.124,2279.088,561.1729962181403,65.684,2498.7404,503.97141337149935,1.8516000000000008,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0722622068127597,-0.5796446988315787,0.0,0.0,0.0,0
EVT_404387,USER_0150,login,2024-03-23 20:55:38,20,5,1,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,293,30415.0,173474.0,535719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_648978,USER_0150,login,2024-03-23 21:52:57,21,5,1,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,293,3439.0,3439.0,539158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_673270,USER_0150,trade,2024-03-25 00:43:07,0,0,0,0,none,,,,,,,XAUUSD,1.71,3080.34,136.7,1560.52,233.0,1.233,0.0,,,,,,,,294,96610.0,96610.0,635768.0,2318.9919999999997,642.2408713014144,85.404,2348.514,616.134362135764,111.756,2521.1096153846156,506.7915003192597,7.038076923076924,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.038211512642892,0.6372155327360982,0.0,0.0,0.0,0
EVT_157741,USER_0150,trade,2024-03-26 03:26:33,3,1,0,0,none,,,,,,,USDJPY,1.65,2986.3,126.33,3534.53,1603.0,1.195,0.0,,,,,,,,295,96206.0,192816.0,731974.0,2493.116,689.6125194121697,56.602,2372.737,637.794190525265,80.03,2538.3388888888885,504.9496479645146,11.456296296296296,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8470744842993557,0.5866795271239363,0.0,0.0,0.0,0
EVT_209035,USER_0150,trade,2024-03-26 07:00:58,7,1,0,0,none,,,,,,,USDJPY,1.62,3269.85,-231.99,4571.35,2659.0,1.309,0.0,,,,,,,,295,12865.0,205681.0,744839.0,2876.4000000000005,343.569539031039,-43.080000000000005,2510.811,670.0999287079835,41.33,2564.464285714286,514.4333563390751,2.761785714285714,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.423392055405371,-1.1595173418201166,0.0,0.0,0.0,0
EVT_277889,USER_0150,session,2024-03-28 17:37:40,17,3,0,0,none,,,safari_mac,,,,,,,,,,,,,,,50.9,23.0,0.45,,297,211002.0,416683.0,955841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788,2.27,2.2891666666666666,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1168915551928713,0.0,0
EVT_237754,USER_0150,trade,2024-03-28 17:44:44,17,3,0,0,none,,,,,,,USDJPY,1.39,2390.54,235.52,4244.59,3142.0,0.957,1.0,,,,,,,,297,424.0,417107.0,956265.0,2866.424,359.7373656294278,30.711999999999996,2592.886,587.1670938441061,70.175,2558.4668965517244,506.194904395978,10.78793103448276,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.363812329885515,1.1187939391578758,0.0,0.0,0.0,0
EVT_766896,USER_0150,trade,2024-03-29 02:57:40,2,4,0,0,none,,,,,,,XAUUSD,1.5,2602.78,-109.47,2226.71,2075.0,1.042,0.0,,,,,,,,298,33176.0,450283.0,989441.0,2865.962,360.1581322419371,31.41799999999999,2607.416,585.2386656778963,82.771,2559.9440000000004,497.4566371925262,6.779333333333333,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.067567113921718,-0.5624419891101774,0.0,0.0,0.0,0
EVT_987369,USER_0150,trade,2024-03-29 08:27:33,8,4,0,0,none,,,,,,,USDJPY,1.62,2857.32,-19.14,3710.51,1230.0,1.143,0.0,,,,,,,,298,19793.0,470076.0,1009234.0,2821.358,340.2295894245539,0.2499999999999971,2570.175,552.1520559541949,42.827000000000005,2557.7439999999997,495.9378172478398,11.919666666666668,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5849216353441312,-0.1222378052194755,0.0,0.0,0.0,0
EVT_546053,USER_0150,login,2024-03-29 15:20:10,15,4,0,0,none,10.110.220.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,298,24757.0,494833.0,1033991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_201263,USER_0150,withdrawal,2024-03-30 10:34:14,10,5,1,0,none,,,,,,,,,,,,,,,413.57,bank,0.0,,,,,299,69244.0,69244.0,1103235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,8184.0,0.0505339687194464,0.0,0.0,-1.7595505010233567,0.0,0.0,0
EVT_308988,USER_0151,deposit,2024-01-01 09:54:03,9,0,0,0,none,,,,,,,,,,,,,,,2048.04,crypto,0.0,,,,,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2048.04,0.0,0.0,0.0,0.7682457303463526,0.0,0.0,0
EVT_575577,USER_0151,deposit,2024-01-01 10:52:57,10,0,0,0,none,,,,,,,,,,,,,,,1926.71,crypto,0.0,,,,,98,3534.0,0.0,3534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3974.75,0.0,0.0,0.0,0.5483284442676881,0.0,0.0,0
EVT_457748,USER_0151,trade,2024-01-02 06:03:43,6,1,0,0,none,,,,,,,GBPUSD,1.58,19165.0,-75.65,4799.83,1689.0,1.149,0.0,,,,,,,,99,69046.0,0.0,69046.0,19165.0,0.0,-75.65,19165.0,0.0,-75.65,19165.0,0.0,-75.65,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7793932175492572,-0.210987729625176,0.0,0.0,0.0,0
EVT_318247,USER_0151,trade,2024-01-08 14:11:55,14,0,0,0,none,,,,,,,AUDUSD,0.14,14510.04,-163.01,2861.68,508.0,0.87,0.0,,,,,,,,105,547692.0,0.0,616738.0,16837.52,3291.5537821521307,-119.33,16837.52,3291.5537821521307,-119.33,16837.52,3291.5537821521307,-119.33,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7342761370611051,-0.6537220835731508,0.0,0.0,0.0,0
EVT_410087,USER_0151,kyc_change,2024-01-09 19:17:41,19,1,0,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,107,104746.0,0.0,721484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_977116,USER_0151,trade,2024-01-10 22:59:46,22,2,0,0,none,,,,,,,AUDUSD,0.93,12032.69,-6.91,1304.51,3298.0,0.721,1.0,,,,,,,,108,99725.0,0.0,821209.0,15235.910000000002,3621.136137554068,-81.85666666666667,15235.910000000002,3621.136137554068,-81.85666666666667,15235.910000000002,3621.136137554068,-81.85666666666667,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.539844557765898,0.1373817700358105,0.0,0.0,0.0,0
EVT_110666,USER_0151,trade,2024-01-10 23:28:54,23,2,0,0,none,,,,,,,AUDUSD,0.12,23743.62,85.35,1535.47,1691.0,1.424,1.0,,,,,,,,108,1748.0,0.0,822957.0,17362.8375,5180.447243770721,-40.055,17362.8375,5180.447243770721,-40.055,17362.8375,5180.447243770721,-40.055,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.2682388317771123,0.604948980375098,0.0,0.0,0.0,0
EVT_210218,USER_0151,session,2024-01-14 06:29:57,6,6,1,0,none,,,android_app,,,,,,,,,,,,,,,13.5,38.0,2.81,,111,284463.0,0.0,1107420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.81,2.81,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9384471254454764,0.0,0
EVT_304281,USER_0151,trade,2024-01-15 08:28:17,8,0,0,0,none,,,,,,,GBPUSD,0.42,15619.8,67.34,2282.31,1764.0,0.937,0.0,,,,,,,,112,93500.0,0.0,1200920.0,17014.23,4553.615176911637,-18.576,17014.23,4553.615176911637,-18.576,17014.23,4553.615176911637,-18.576,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3734116606805575,0.5136755633123345,0.0,0.0,0.0,0
EVT_787688,USER_0151,deposit,2024-01-19 23:08:19,23,4,0,0,none,,,,,,,,,,,,,,,2034.86,card,0.0,,,,,117,398402.0,0.0,1599322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6009.61,0.0,0.0,0.0,0.7443562567576538,0.0,0.0,0
EVT_165728,USER_0151,deposit,2024-01-20 13:22:15,13,5,1,0,none,,,,,,,,,,,,,,,1794.07,bank,0.0,,,,,117,51236.0,0.0,51236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,7803.68,0.0,0.0,0.0,0.3079111622642753,0.0,0.0,0
EVT_314313,USER_0151,login,2024-01-20 14:43:17,14,5,1,0,none,10.48.160.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,117,4862.0,0.0,4862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_508144,USER_0151,kyc_change,2024-01-20 17:55:32,17,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,118,11535.0,11535.0,16397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_503405,USER_0151,trade,2024-01-21 19:02:21,19,6,1,0,none,,,,,,,USDJPY,1.23,20314.28,-143.86,762.87,2098.0,1.218,0.0,,,,,,,,119,90409.0,101944.0,106806.0,17244.086,4715.453165484733,-32.218,17564.23833333333,4289.916542770577,-39.45666666666667,17564.23833333333,4289.916542770577,-39.45666666666667,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.153108548264579,-0.5566712264520003,0.0,0.0,0.0,0
EVT_597869,USER_0151,trade,2024-01-26 15:21:20,15,4,0,0,none,,,,,,,USDJPY,1.84,17111.18,24.74,1251.85,1682.0,1.026,0.0,,,,,,,,123,418739.0,520683.0,525545.0,17764.314,4475.809000569617,5.331999999999997,17499.515714285713,3919.882193195168,-30.285714285714285,17499.515714285713,3919.882193195168,-30.285714285714285,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1115455037373545,0.2977817506041874,0.0,0.0,0.0,0
EVT_618495,USER_0151,trade,2024-01-30 16:16:55,16,1,0,0,none,,,,,,,AUDUSD,0.52,15446.42,-273.63,165.48,3240.0,0.926,0.0,,,,,,,,127,348935.0,869618.0,874480.0,18447.06,3546.8955881728457,-48.012,17242.87875,3700.987517091842,-60.70375,17242.87875,3700.987517091842,-60.70375,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.429790231646225,-1.2143364864317243,0.0,0.0,0.0,0
EVT_860813,USER_0151,trade,2024-01-30 16:24:49,16,1,0,0,none,,,,,,,GBPUSD,0.2,18094.23,18.27,254.53,1545.0,1.085,0.0,,,,,,,,127,474.0,870092.0,874954.0,17317.181999999997,2000.605717931446,-61.428,17337.473333333335,3473.568517134072,-51.92888888888889,17337.473333333335,3473.568517134072,-51.92888888888889,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4312072535804715,0.2649922443079031,0.0,0.0,0.0,0
EVT_942877,USER_0151,login,2024-02-01 00:53:01,0,3,0,0,none,10.48.160.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,129,116892.0,986984.0,991846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_644247,USER_0151,session,2024-02-01 10:02:51,10,3,0,0,none,,,android_app,,,,,,,,,,,,,,,53.5,7.0,0.13,,129,32990.0,32990.0,1024836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,1.47,1.47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052997375443058,0.0,0
EVT_315078,USER_0151,withdrawal,2024-02-03 10:40:46,10,5,1,0,none,,,,,,,,,,,,,,,1051.03,bank,0.0,,,,,131,175075.0,208065.0,1199911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,7803.68,0.1346838927275164,0.0,0.0,-1.0388896310093658,0.0,0.0,0
EVT_200576,USER_0151,trade,2024-02-04 02:53:40,2,6,1,0,none,,,,,,,AUDUSD,1.85,19672.51,-228.96,4894.18,2643.0,1.18,1.0,,,,,,,,132,58374.0,266439.0,1258285.0,18127.724,1961.585176542176,-120.68800000000002,17570.977,3357.1248041708077,-69.63199999999999,17570.977,3357.1248041708077,-69.63199999999999,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9444219899035422,-0.9879520588807166,0.0,0.0,0.0,0
EVT_490374,USER_0151,trade,2024-02-04 15:37:58,15,6,1,0,none,,,,,,,USDJPY,0.24,13588.96,132.23,2758.01,764.0,0.815,0.0,,,,,,,,132,45858.0,312297.0,1304143.0,16782.66,2353.9664029781734,-65.47,17013.373,3521.9771974246064,-48.84400000000001,17208.975454545453,3403.6384302283445,-51.28090909090909,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.033786888849416,0.8425335329515754,0.0,0.0,0.0,0
EVT_473861,USER_0151,session,2024-02-05 21:03:54,21,0,0,0,none,,,android_app,,,,,,,,,,,,,,,41.1,67.0,1.63,,134,105956.0,418253.0,1410099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233333333333334,1.5233333333333334,1.5233333333333334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097382100174734,0.0,0
EVT_587681,USER_0151,login,2024-02-06 07:33:58,7,1,0,0,none,10.48.160.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,134,37804.0,456057.0,1447903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EVT_922144,USER_0151,deposit,2024-02-07 09:20:24,9,2,0,0,none,,,,,,,,,,,,,,,1757.32,card,0.0,,,,,135,92786.0,92786.0,1540689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,9561.0,0.0,0.0,0.0,0.2412997696705975,0.0,0.0,0
EVT_790469,USER_0151,withdrawal,2024-02-08 18:53:24,18,3,0,0,none,,,,,,,,,,,,,,,1505.71,bank,0.0,,,,,137,120780.0,213566.0,120780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,9561.0,0.1574845727434204,0.0,0.0,-0.21475716884628,0.0,0.0,0
EVT_565141,USER_0151,login,2024-02-09 01:58:06,1,4,0,0,none,10.48.160.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,137,25482.0,239048.0,146262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
